author_number,author_info
3,"[('Hannah Soiné', 'a Mannheim Centre for European Social Research, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Soin%C3%A9%2C+Hannah'), ('Leonie Kriegel', 'a Mannheim Centre for European Social Research, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Kriegel%2C+Leonie'), ('Jörg Dollmann', 'a Mannheim Centre for European Social Research, University of Mannheim, Mannheim, Germany;b German Centre for Integration and Migration Research (DeZIM), Berlin, Germany', 'https://www.tandfonline.com/author/Dollmann%2C+J%C3%B6rg')]"
2,"[('Karim Murji', 'a Graduate School, University of West London, London, UK', 'https://www.tandfonline.com/author/Murji%2C+Karim'), ('Giovanni Picker', 'b School of Social and Political Sciences, University of Glasgow, Glasgow, UK', 'https://www.tandfonline.com/author/Picker%2C+Giovanni')]"
1,"[('Dominika Polkowska', 'Institute of Sociology, Maria Curie-Sklodowska University, Lublin, Poland', 'https://www.tandfonline.com/author/Polkowska%2C+Dominika')]"
2,"[('Michael Grothe-Hammer', 'a Department of Sociology and Political Science, Norwegian University of Science and Technology, Trondheim, Norway', 'https://www.tandfonline.com/author/Grothe-Hammer%2C+Michael'), ('Steffen Roth', 'b Department of Social Research, University of Turku, Turku, Finland', 'https://www.tandfonline.com/author/Roth%2C+Steffen')]"
3,"[('Hans Dietrich', 'Institute for Employment Research Nürnberg, Germany', 'https://www.tandfonline.com/author/Dietrich%2C+Hans'), ('Alexander Patzina', 'Institute for Employment Research Nürnberg, Germany', 'https://www.tandfonline.com/author/Patzina%2C+Alexander'), ('Adrian Lerche', 'Institute for Employment Research Nürnberg, Germany', 'https://www.tandfonline.com/author/Lerche%2C+Adrian')]"
2,"[('Jing Shen', 'a University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Shen%2C+Jing'), ('David Bartram', 'b University of Leicester, Leicester, UK', 'https://www.tandfonline.com/author/Bartram%2C+David')]"
2,"[('Pieter-Paul Verhaeghe', 'a Department of Sociology, Vrije Universiteit Brussel, Brussels, Belgium', 'https://www.tandfonline.com/author/Verhaeghe%2C+Pieter-Paul'), ('Abel Ghekiere', 'a Department of Sociology, Vrije Universiteit Brussel, Brussels, Belgium;b Department of Economics, Ghent University, Ghent, Belgium', 'https://www.tandfonline.com/author/Ghekiere%2C+Abel')]"
4,"[('Nevena Kulic', 'a Cluster of Excellence ‘The Politics of Inequality’, University of Konstanz, Konstanz, Germany', 'https://www.tandfonline.com/author/Kulic%2C+Nevena'), ('Giulia M. Dotti Sani', 'b Department of Social and Political Sciences, University of Milano Statale, Milano, Italy', 'https://www.tandfonline.com/author/Dotti+Sani%2C+Giulia+M'), ('Susanne Strauss', 'c Department of History, Sociology, Empirical Educational Research and Sport Science, University of Konstanz, Konstanz, Germany', 'https://www.tandfonline.com/author/Strauss%2C+Susanne'), ('Luna Bellani', 'a Cluster of Excellence ‘The Politics of Inequality’, University of Konstanz, Konstanz, Germany;d IZA, Bonn, Germany;e Dondena, Bocconi University, Milano, Italy', 'https://www.tandfonline.com/author/Bellani%2C+Luna')]"
1,"[('Zafer Buyukkececi', 'Institute of Sociology and Social Psychology, University of Cologne, Koln, Germany', 'https://www.tandfonline.com/author/Buyukkececi%2C+Zafer')]"
6,"[('Mariella Falkenhain', 'a Research Department Joblessness and Social Inclusion, Institute for Employment Research (IAB), Nuremberg, Germany', 'https://www.tandfonline.com/author/Falkenhain%2C+Mariella'), ('Uwe Flick', 'b Department of Education and Psychology, Free University of Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Flick%2C+Uwe'), ('Andreas Hirseland', 'a Research Department Joblessness and Social Inclusion, Institute for Employment Research (IAB), Nuremberg, Germany', 'https://www.tandfonline.com/author/Hirseland%2C+Andreas'), ('Shahed Naji', 'b Department of Education and Psychology, Free University of Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Naji%2C+Shahed'), ('Kristina Seidelsohn', 'b Department of Education and Psychology, Free University of Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Seidelsohn%2C+Kristina'), ('Thomas Verlage', 'b Department of Education and Psychology, Free University of Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Verlage%2C+Thomas')]"
3,"[('Elisabetta Risi', 'IULM, Communication, Arts and Media, Milano, Italy', 'https://www.tandfonline.com/author/Risi%2C+Elisabetta'), ('Riccardo Pronzato', 'IULM, Communication, Arts and Media, Milano, Italy', 'https://www.tandfonline.com/author/Pronzato%2C+Riccardo'), ('Guido Di Fraia', 'IULM, Communication, Arts and Media, Milano, Italy', 'https://www.tandfonline.com/author/Di+Fraia%2C+Guido')]"
3,"[('Anahita Azam', 'a Faculty of Economics and Business, KU Leuven, Leuven, Belgium', 'https://www.tandfonline.com/author/Azam%2C+Anahita'), ('Stef Adriaenssens', 'b Faculty of Economics and Business, Research Centre for Economics (ECON), KU Leuven, Brussels, Belgium', 'https://www.tandfonline.com/author/Adriaenssens%2C+Stef'), ('Jef Hendrickx', 'c Research Centre for Mathematics, Education, Econometrics and Statistics (MEES), Brussels, Belgium', 'https://www.tandfonline.com/author/Hendrickx%2C+Jef')]"
3,"[('Hajo Holst', 'Institute of Social Sciences, University of Osnabrück, Osnabrück, Germany', 'https://www.tandfonline.com/author/Holst%2C+Hajo'), ('Agnes Fessler', 'Institute of Social Sciences, University of Osnabrück, Osnabrück, Germany', 'https://www.tandfonline.com/author/Fessler%2C+Agnes'), ('Steffen Niehoff', 'Institute of Social Sciences, University of Osnabrück, Osnabrück, Germany', 'https://www.tandfonline.com/author/Niehoff%2C+Steffen')]"
4,"[('Thomas Teekens', 'a Faculty of Behavioural and Social Sciences, Sociology, University of Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Teekens%2C+Thomas'), ('Francesca Giardini', 'a Faculty of Behavioural and Social Sciences, Sociology, University of Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Giardini%2C+Francesca'), ('Jelly Zuidersma', 'b Hanze Honours College, Hanzehogeschool Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Zuidersma%2C+Jelly'), ('Rafael Wittek', 'a Faculty of Behavioural and Social Sciences, Sociology, University of Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Wittek%2C+Rafael')]"
1,"[('Anzhela Popyk', 'Faculty of Arts and Social Sciences, SWPS University, Warsaw, Poland', 'https://www.tandfonline.com/author/Popyk%2C+Anzhela')]"
2,"[('Sonja Blum', 'a Social Sciences, FernUniversitat in Hagen, Hagen, Germany', 'https://www.tandfonline.com/author/Blum%2C+Sonja'), ('Ivana Dobrotić', 'b Department of Social Policy and Intervention, University of Oxford, Oxford, UK', 'https://www.tandfonline.com/author/Dobroti%C4%87%2C+Ivana')]"
2,"[('Veronika Kushtanina', 'Laboratory of Sociology and Anthropology, University Bourgogne Franche-Comté, Besançon, France', 'https://www.tandfonline.com/author/Kushtanina%2C+Veronika'), ('Virginie Vinel', 'Laboratory of Sociology and Anthropology, University Bourgogne Franche-Comté, Besançon, France', 'https://www.tandfonline.com/author/Vinel%2C+Virginie')]"
3,"[('Gundula Zoch', 'a Leibniz Institute for Educational Trajectories, Bamberg Germany', 'https://www.tandfonline.com/author/Zoch%2C+Gundula'), ('Ann-Christin Bächmann', 'a Leibniz Institute for Educational Trajectories, Bamberg Germany;b Institute for Employment Research, Nuremberg, Germany', 'https://www.tandfonline.com/author/B%C3%A4chmann%2C+Ann-Christin'), ('Basha Vicari', 'b Institute for Employment Research, Nuremberg, Germany', 'https://www.tandfonline.com/author/Vicari%2C+Basha')]"
1,"[('Elżbieta Opiłowska', 'Institute of Sociology, University of Wroclaw, Wroclaw, Poland', 'https://www.tandfonline.com/author/Opi%C5%82owska%2C+El%C5%BCbieta')]"
10,"[('Katja Möhring', 'a School of Social Sciences and Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/M%C3%B6hring%2C+Katja'), ('Elias Naumann', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Naumann%2C+Elias'), ('Maximiliane Reifenscheid', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Reifenscheid%2C+Maximiliane'), ('Alexander Wenz', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Wenz%2C+Alexander'), ('Tobias Rettig', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Rettig%2C+Tobias'), ('Ulrich Krieger', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Krieger%2C+Ulrich'), ('Sabine Friedel', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Friedel%2C+Sabine'), ('Marina Finkel', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Finkel%2C+Marina'), ('Carina Cornesse', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Cornesse%2C+Carina'), ('Annelies G. Blom', 'b Collaborative Research Center SFB 884 “Political Economy of Reforms”, University of Mannheim, Mannheim, Germany', 'https://www.tandfonline.com/author/Blom%2C+Annelies+G')]"
2,"[('Magda Borkowska', 'a Institute for Social and Economic Research, University of Essex, Institute for Social and Economic Research, Colchester, United Kingdom of Great Britain and Northern Ireland', 'https://www.tandfonline.com/author/Borkowska%2C+Magda'), ('James Laurence', 'b Cathie Marsh Institute for Social Research, University of Manchester, Manchester, United Kingdom of Great Britain and Northern Ireland', 'https://www.tandfonline.com/author/Laurence%2C+James')]"
3,"[('Loïc Bawidamann', 'Department of Religious Studies, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Bawidamann%2C+Lo%C3%AFc'), ('Laura Peter', 'Department of Religious Studies, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Peter%2C+Laura'), ('Rafael Walthert', 'Department of Religious Studies, University of Zurich, Zurich, Switzerland', 'https://www.tandfonline.com/author/Walthert%2C+Rafael')]"
2,"[('Lena Hipp', 'a WZB Berlin Social Science Center, Berlin, Germany;b University of Potsdam, Potsdam, Germany', 'https://www.tandfonline.com/author/Hipp%2C+Lena'), ('Mareike Bünning', 'a WZB Berlin Social Science Center, Berlin, Germany', 'https://www.tandfonline.com/author/B%C3%BCnning%2C+Mareike')]"
3,"[('Raffaele Guetto', 'Department of Statistics, Computer Science, Applications, University of Florence, Florence, Italy', 'https://www.tandfonline.com/author/Guetto%2C+Raffaele'), ('Daniele Vignoli', 'Department of Statistics, Computer Science, Applications, University of Florence, Florence, Italy', 'https://www.tandfonline.com/author/Vignoli%2C+Daniele'), ('Giacomo Bazzani', 'Department of Statistics, Computer Science, Applications, University of Florence, Florence, Italy', 'https://www.tandfonline.com/author/Bazzani%2C+Giacomo')]"
2,"[('Paulina Tabery', 'Public Opinion Research Centre, Institute of Sociology CAS, Praha, Czech Republic', 'https://www.tandfonline.com/author/Tabery%2C+Paulina'), ('Matous Pilnacek', 'Public Opinion Research Centre, Institute of Sociology CAS, Praha, Czech Republic', 'https://www.tandfonline.com/author/Pilnacek%2C+Matous')]"
10,"[('Francesco Molteni', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Molteni%2C+Francesco'), ('Riccardo Ladini', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Ladini%2C+Riccardo'), ('Ferruccio Biolcati', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Biolcati%2C+Ferruccio'), ('Antonio M. Chiesi', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Chiesi%2C+Antonio+M'), ('Giulia Maria Dotti Sani', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Dotti+Sani%2C+Giulia+Maria'), ('Simona Guglielmi', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Guglielmi%2C+Simona'), ('Marco Maraffi', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Maraffi%2C+Marco'), ('Andrea Pedrazzani', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Pedrazzani%2C+Andrea'), ('Paolo Segatti', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Segatti%2C+Paolo'), ('Cristiano Vezzoni', 'Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Vezzoni%2C+Cristiano')]"
6,"[('Simeng Wang', 'a CNRS, CERMES3, Villejuif, France;b Institut Convergences Migrations, Aubervilliers, France', 'https://www.tandfonline.com/author/Wang%2C+Simeng'), ('Xiabing Chen', 'c Sorbonne Université, Paris, France', 'https://www.tandfonline.com/author/Chen%2C+Xiabing'), ('Yong Li', 'd ENS de Lyon, Lyon, France', 'https://www.tandfonline.com/author/Li%2C+Yong'), ('Chloé Luu', 'd ENS de Lyon, Lyon, France', 'https://www.tandfonline.com/author/Luu%2C+Chlo%C3%A9'), ('Ran Yan', 'e Sciences Po, Paris, France', 'https://www.tandfonline.com/author/Yan%2C+Ran'), ('Francesco Madrisotti', 'f CERMES3, Villejuif, France', 'https://www.tandfonline.com/author/Madrisotti%2C+Francesco')]"
5,"[('Lisa Schmid', 'a GESIS, Leibniz-Institute for the Social Sciences, Mannheim, Germany', 'https://www.tandfonline.com/author/Schmid%2C+Lisa'), ('Jonathan Wörn', 'b Centre for Fertility and Health, Norwegian Institute of Public Health, Oslo, Norway', 'https://www.tandfonline.com/author/W%C3%B6rn%2C+Jonathan'), ('Karsten Hank', 'c ISS – University of Cologne, Cologne, Germany', 'https://www.tandfonline.com/author/Hank%2C+Karsten'), ('Barbara Sawatzki', 'd Ludwig-Maximilians-University, Munich, Germany', 'https://www.tandfonline.com/author/Sawatzki%2C+Barbara'), ('Sabine Walper', 'e German Youth Institute, Munich, Germany', 'https://www.tandfonline.com/author/Walper%2C+Sabine')]"
3,"[('Ricardo Duque-Calvache', 'Department of Sociology, University of Granada, Granada, Spain', 'https://www.tandfonline.com/author/Duque-Calvache%2C+Ricardo'), ('José Manuel Torrado', 'Department of Sociology, University of Granada, Granada, Spain', 'https://www.tandfonline.com/author/Torrado%2C+Jos%C3%A9+Manuel'), ('Ángela Mesa-Pedrazas', 'Department of Sociology, University of Granada, Granada, Spain', 'https://www.tandfonline.com/author/Mesa-Pedrazas%2C+%C3%81ngela')]"
4,"[('Marek Krajewski', 'Faculty of Sociology, Adam Mickiewicz University, Poznań, Poland', 'https://www.tandfonline.com/author/Krajewski%2C+Marek'), ('Maciej Frąckowiak', 'Faculty of Sociology, Adam Mickiewicz University, Poznań, Poland', 'https://www.tandfonline.com/author/Fr%C4%85ckowiak%2C+Maciej'), ('Małgorzata Kubacka', 'Faculty of Sociology, Adam Mickiewicz University, Poznań, Poland', 'https://www.tandfonline.com/author/Kubacka%2C+Ma%C5%82gorzata'), ('Łukasz Rogowski', 'Faculty of Sociology, Adam Mickiewicz University, Poznań, Poland', 'https://www.tandfonline.com/author/Rogowski%2C+%C5%81ukasz')]"
