number_volume,number_issue,number_article,type_1,type_2,name_book,keyword,author_number,author_info,page_start,page_end,page_number,date_receive,date_accept,date_online,views,Crossref,Web_of_Science
23,1,48,Article,Articles,Changes in employment and relationship satisfaction in times of the COVID-19 pandemic: Evidence from the German family Panel,"['Relationship quality', 'family stress theory', 'Corona', 'pairfam']",5,"[('Lisa Schmid', 'a GESIS, Leibniz-Institute for the Social Sciences, Mannheim, Germany', 'https://www.tandfonline.com/author/Schmid%2C+Lisa'), ('Jonathan Wörn', 'b Centre for Fertility and Health, Norwegian Institute of Public Health, Oslo, Norway', 'https://www.tandfonline.com/author/W%C3%B6rn%2C+Jonathan'), ('Karsten Hank', 'c ISS – University of Cologne, Cologne, Germany', 'https://www.tandfonline.com/author/Hank%2C+Karsten'), ('Barbara Sawatzki', 'd Ludwig-Maximilians-University, Munich, Germany', 'https://www.tandfonline.com/author/Sawatzki%2C+Barbara'), ('Sabine Walper', 'e German Youth Institute, Munich, Germany', 'https://www.tandfonline.com/author/Walper%2C+Sabine')]",743,758,16,31 Jul 2020,06 Oct 2020,30 Oct 2020,"2,979",3,22
23,1,49,Article,Articles,Lockdown and adaptation: residential mobility in Spain during the COVID-19 crisis,"['Residential mobility', 'lockdown', 'COVID-19']",3,"[('Ricardo Duque-Calvache', 'Department of Sociology, University of Granada, Granada, Spain', 'https://www.tandfonline.com/author/Duque-Calvache%2C+Ricardo'), ('José Manuel Torrado', 'Department of Sociology, University of Granada, Granada, Spain', 'https://www.tandfonline.com/author/Torrado%2C+Jos%C3%A9+Manuel'), ('Ángela Mesa-Pedrazas', 'Department of Sociology, University of Granada, Granada, Spain', 'https://www.tandfonline.com/author/Mesa-Pedrazas%2C+%C3%81ngela')]",759,776,18,31 Jul 2020,05 Oct 2020,09 Nov 2020,"1,436",2,2
23,1,50,Article,Articles,The bright side of the crisis. The positive aspects of the COVID-19 pandemic according to the Poles,"['COVID-19', 'pandemic', 'lockdown', 'everyday life', 'positive aspects', 'social change']",4,"[('Marek Krajewski', 'Faculty of Sociology, Adam Mickiewicz University, Poznań, Poland', 'https://www.tandfonline.com/author/Krajewski%2C+Marek'), ('Maciej Frąckowiak', 'Faculty of Sociology, Adam Mickiewicz University, Poznań, Poland', 'https://www.tandfonline.com/author/Fr%C4%85ckowiak%2C+Maciej'), ('Małgorzata Kubacka', 'Faculty of Sociology, Adam Mickiewicz University, Poznań, Poland', 'https://www.tandfonline.com/author/Kubacka%2C+Ma%C5%82gorzata'), ('Łukasz Rogowski', 'Faculty of Sociology, Adam Mickiewicz University, Poznań, Poland', 'https://www.tandfonline.com/author/Rogowski%2C+%C5%81ukasz')]",777,790,14,31 Jul 2020,06 Oct 2020,27 Oct 2020,"5,662",1,1
23,1,51,Article,Articles,Attitudes towards European financial solidarity during the Covid-19 pandemic: evidence from a net-contributor country,"['Covid-19', 'financial solidarity', 'European Union', 'Austria']",2,"[('Licia Bobzien', 'a Hertie School of Governance, Berlin, Germany;b Chair of Social Inequality and Social Structure Analysis, University of Potsdam, Potsdam, Germany', 'https://www.tandfonline.com/author/Bobzien%2C+Licia'), ('Fabian Kalleitner', 'c Department of Economic Sociology, University of Vienna, Wien, Austria', 'https://www.tandfonline.com/author/Kalleitner%2C+Fabian')]",791,804,14,31 Jul 2020,09 Oct 2020,04 Nov 2020,"1,324",1,6
23,1,52,Article,Articles,The coronavirus crisis and the legitimation crisis of neoliberalism,"['Coronavirus', 'neoliberalism', 'legitimation crisis', 'climate crisis']",1,"[('Roderick Condon', 'Department of Sociology, University College Cork, Cork, Ireland', 'https://www.tandfonline.com/author/Condon%2C+Roderick')]",805,816,12,25 Jul 2020,16 Oct 2020,05 Nov 2020,885,1,2
23,1,53,Article,Articles,Negotiating the different degrees of precarity in the UK academia during the Covid-19 pandemic,"['Precarity', 'COVID-19', 'higher education', 'early career academics', 'United Kingdom']",2,"[('Canan Neşe Kınıkoğlu', 'a Department of Social Work, Istanbul Medeniyet University, İstanbul, Turkey', 'https://www.tandfonline.com/author/K%C4%B1n%C4%B1ko%C4%9Flu%2C+Canan+Ne%C5%9Fe'), ('Aysegul Can', 'a Department of Social Work, Istanbul Medeniyet University, İstanbul, Turkey;b Rosa Luxemburg Foundation, Berlin, Germany', 'https://www.tandfonline.com/author/Can%2C+Aysegul')]",817,830,14,,,08 Nov 2020,"1,099",1,7
23,1,54,Article,Articles,Crises redefined: towards new spaces for social innovation in inner areas?,"['Social innovation', 'crisis', 'Covid-19 pandemic', 'resilience', 'inner areas']",2,"[('Melissa Moralli', 'a Department of Sociology and Business Law, University of Bologna, Bologna, Italy', 'https://www.tandfonline.com/author/Moralli%2C+Melissa'), ('Giulia Allegrini', 'b Department of Arts, University of Bologna, Bologna, Italy', 'https://www.tandfonline.com/author/Allegrini%2C+Giulia')]",831,843,13,,,08 Nov 2020,535,1,0
23,1,55,Article,Articles,Poles in the face of forced isolation. A study of the Polish society during the Covid-19 pandemic based on ‘Pandemic Diaries’ competition,"['Diaries', 'Covid-19 pandemic', 'social change', 'daily practices', 'collective memory', 'mental health', 'emotions']",5,"[('Małgorzata Łukianow', 'a Institute of Philosophy and Sociology, Polish Academy of Sciences, Warsaw, Poland', 'https://www.tandfonline.com/author/%C5%81ukianow%2C+Ma%C5%82gorzata'), ('Maja Głowacka', 'b Institute of Polish Culture, University of Warsaw, Warsaw, Poland', 'https://www.tandfonline.com/author/G%C5%82owacka%2C+Maja'), ('Monika Helak', 'c Institute of Sociology, University of Warsaw, Warsaw, Poland', 'https://www.tandfonline.com/author/Helak%2C+Monika'), ('Justyna Kościńska', 'c Institute of Sociology, University of Warsaw, Warsaw, Poland', 'https://www.tandfonline.com/author/Ko%C5%9Bci%C5%84ska%2C+Justyna'), ('Mateusz Mazzini', 'a Institute of Philosophy and Sociology, Polish Academy of Sciences, Warsaw, Poland', 'https://www.tandfonline.com/author/Mazzini%2C+Mateusz')]",844,858,15,31 Jul 2020,20 Oct 2020,17 Nov 2020,"1,142",2,8
23,1,56,Article,Articles,The spatial dimension of coronavirus crisis management and the role of subnational actors in the German–Polish border region,"['Multilevel governance', 'civil society', 'Polish-German border region', 'coronavirus crisis']",1,"[('Anja Hennig', 'Comparative Politics, European University Viadrina Faculty of Social and Cultural Sciences, Frankfurt an der Oder, Germany', 'https://www.tandfonline.com/author/Hennig%2C+Anja')]",859,871,13,23 Jul 2020,31 Oct 2020,17 Nov 2020,561,1,0
23,1,57,Article,Articles,Reading the changing dynamic of urban social distances during the COVID-19 pandemic via Twitter,"['Social distancing', 'weak social ties', 'COVID-19', 'Twitter', 'geotagged', 'GIS']",2,"[('Aminreza Iranmanesh', 'a Faculty of Architecture, Near East University, Nicosia, TRNC, Turkey', 'https://www.tandfonline.com/author/Iranmanesh%2C+Aminreza'), ('Resmiye Alpar Atun', 'b Department of Architecture, Eastern Mediterranean University, Famagusta, TRNC, Turkey', 'https://www.tandfonline.com/author/Alpar+Atun%2C+Resmiye')]",872,886,15,13 Jul 2020,31 Oct 2020,17 Nov 2020,"1,147",2,1
23,1,58,Article,Articles,"COVID-19 and orientations towards solidarity: the cases of Spain, Hungary, and Romania","['Coronavirus', 'Europe', 'solidarity', 'social values', 'social change']",8,"[('Bogdan Voicu', 'a Romanian Academy, Reaserch Institute for Quality of Life, Bucuresti, Romania;b Lucian Blaga University of Sibiu, Sociology, Sibiu, Romania', 'https://www.tandfonline.com/author/Voicu%2C+Bogdan'), ('Edurne Bartolome Peral', 'c Universidad de Deusto, Bilbao, Spain', 'https://www.tandfonline.com/author/Bartolome+Peral%2C+Edurne'), ('Horatiu Rusu', 'd Universitatea Lucian Blaga din Sibiu, Sibiu, Romania', 'https://www.tandfonline.com/author/Rusu%2C+Horatiu'), ('Gergely Rosta', 'e Pázmány Péter Catholic University, Budapest, Hungary', 'https://www.tandfonline.com/author/Rosta%2C+Gergely'), ('Mircea Comşa', 'f Babes-Bolyai University, Cluj-Napoca, Romania', 'https://www.tandfonline.com/author/Com%C5%9Fa%2C+Mircea'), ('Octavian-Marian Vasile', 'g Sociology, Universitatea din Bucuresti, Bucuresti, Romania', 'https://www.tandfonline.com/author/Vasile%2C+Octavian-Marian'), ('Lluis Coromina', 'h Universitat de Girona, Girona, Spain', 'https://www.tandfonline.com/author/Coromina%2C+Lluis'), ('Claudiu Tufis', 'i Universitatea din Bucuresti, Political Science, Bucuresti, Romania', 'https://www.tandfonline.com/author/Tufis%2C+Claudiu')]",887,904,18,29 Jul 2020,14 Nov 2020,04 Dec 2020,"1,260",2,8
23,1,59,Article,Articles,Unequal tensions: the effects of the coronavirus pandemic in light of subjective health and social inequality dimensions in Germany,"['Coronavirus pandemic', 'social inequality', 'gender inequality', 'subjective health', 'well-being']",2,"[('Heike Ohlbrecht', 'Department for Social Sciences, Otto-von-Guericke University, Magdeburg, Germany', 'https://www.tandfonline.com/author/Ohlbrecht%2C+Heike'), ('Josephine Jellen', 'Department for Social Sciences, Otto-von-Guericke University, Magdeburg, Germany', 'https://www.tandfonline.com/author/Jellen%2C+Josephine')]",905,922,18,,,10 Dec 2020,"1,445",1,4
23,1,60,Article,Articles,A typology of social characters and various means of control: an analysis of communication during the early stages of the corona pandemic in Germany,"['Corona crisis', 'discourse analysis', 'role models', 'pandemic', 'social characters', 'social control']",1,"[('Tim Seidenschnur', 'Universität Kassel, International Centre for Higher Education Research Kassel (INCHER-Kassel), Kassel, Germany', 'https://www.tandfonline.com/author/Seidenschnur%2C+Tim')]",923,941,19,,,10 Dec 2020,543,2,5
23,1,61,Article,Articles,Who is most affected by the Corona crisis? An analysis of changes in stress and well-being in Switzerland,"['Well-being', 'perceived stress', 'vulnerability', 'financial situation', 'Switzerland', 'panel data']",11,"[('Ursina Kuhn', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Kuhn%2C+Ursina'), ('Hannah S. Klaas', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Klaas%2C+Hannah+S'), ('Erika Antal', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Antal%2C+Erika'), ('Nora Dasoki', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Dasoki%2C+Nora'), ('Florence Lebert', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Lebert%2C+Florence'), ('Oliver Lipps', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Lipps%2C+Oliver'), ('Gian-Andrea Monsch', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Monsch%2C+Gian-Andrea'), ('Jan-Erik Refle', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Refle%2C+Jan-Erik'), ('Valérie-Anne Ryser', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Ryser%2C+Val%C3%A9rie-Anne'), ('Robin Tillmann', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Tillmann%2C+Robin'), ('Marieke Voorpostel', 'FORS, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Voorpostel%2C+Marieke')]",942,956,15,31 Jul 2020,16 Oct 2020,21 Nov 2020,"2,012",1,44
23,S1,1,editorial,Editorial,European sociology’s rapid response,[],1,"[('Michalis Lianos', 'Editor-in-chief, University of Rouen', 'https://www.tandfonline.com/author/Lianos%2C+Michalis')]",1,1,1,,,20 Jan 2021,532,0,0
23,S1,2,introduction,Introduction,The impact of the coronavirus crisis on European societies. What have we learnt and where do we go from here? – Introduction to the COVID volume,"['Coronavirus crisis', 'COVID-19 pandemic', 'inequality', 'solidarity', 'Europe']",6,"[('Maria Grasso', 'a School of Politics and International Relations, Queen Mary University of London, London, UK', 'https://www.tandfonline.com/author/Grasso%2C+Maria'), ('Martina Klicperová-Baker', 'b Institute of Psychology, Czech Academy of Sciences, the Czech Republic &amp; Department of Political Science, San Diego State University, San Diego, CA, USA', 'https://www.tandfonline.com/author/Klicperov%C3%A1-Baker%2C+Martina'), ('Sebastian Koos', 'c Department of Politics and Public Administration, University of Konstanz, Konstanz, Germany', 'https://www.tandfonline.com/author/Koos%2C+Sebastian'), ('Yuliya Kosyakova', 'd Institute for Employment Research (IAB), Nuremberg, Germany;e Chair of Sociology, Societal Comparison, University of Mannheim, Mannheim, Germany;f Chair of Sociology, Area Societal Stratification, Otto-Friedrich University of Bamberg, Bamberg, Germany', 'https://www.tandfonline.com/author/Kosyakova%2C+Yuliya'), ('Antonello Petrillo', 'g Chairs of General Sociology, Sociology of Islam, and Sociology of Territories and Populations, University Suor Orsola Benincasa, Naples, Italy', 'https://www.tandfonline.com/author/Petrillo%2C+Antonello'), ('Ionela Vlase', 'h Sociology Department, Lucian Blaga University of Sibiu, Sibiu, Romania', 'https://www.tandfonline.com/author/Vlase%2C+Ionela')]",2,32,31,02 Dec 2020,22 Dec 2020,27 Jan 2021,"3,547",1,14
23,S1,3,Article,Articles,The welfare state and risk perceptions: the Novel Coronavirus Pandemic and public concern in 70 countries,"['Welfare state', 'risk perceptions', 'government intervention', 'Novel Coronavirus Pandemic']",1,"[('Nate Breznau', 'SOCIUM Research Center on Inequality and Social Policy, University of Bremen, Bremen, Germany', 'https://www.tandfonline.com/author/Breznau%2C+Nate')]",33,46,14,26 Jun 2020,03 Jul 2020,01 Aug 2020,"2,765",5,10
23,S1,4,Article,Articles,Cybercrime and shifts in opportunities during COVID-19: a preliminary analysis in the UK,"['Crime trends', 'Internet', 'cyber security', 'fraud', 'police statistics', 'routine activities']",5,"[('David Buil-Gil', 'a Department of Criminology, The University of Manchester, Manchester, United Kingdom of Great Britain and Northern Ireland', 'https://www.tandfonline.com/author/Buil-Gil%2C+David'), ('Fernando Miró-Llinares', 'b Crímina Research Center for the Study and Prevention of Crime, Miguel Hernandez University of Elche, Elche, Spain', 'https://www.tandfonline.com/author/Mir%C3%B3-Llinares%2C+Fernando'), ('Asier Moneva', 'b Crímina Research Center for the Study and Prevention of Crime, Miguel Hernandez University of Elche, Elche, Spain', 'https://www.tandfonline.com/author/Moneva%2C+Asier'), ('Steven Kemp', 'c Department of Public Law, University of Girona, Girona, Spain', 'https://www.tandfonline.com/author/Kemp%2C+Steven'), ('Nacho Díaz-Castaño', 'b Crímina Research Center for the Study and Prevention of Crime, Miguel Hernandez University of Elche, Elche, Spain', 'https://www.tandfonline.com/author/D%C3%ADaz-Casta%C3%B1o%2C+Nacho')]",47,59,13,29 Jun 2020,28 Jul 2020,11 Aug 2020,"13,376",12,38
23,S1,5,Article,Articles,Rethinking the role of the <i>European Stability Mechanism</i> for local communities,"['ESM', 'local communities', 'infrastructures', 'local investments']",2,"[('Alfonso Iozzo', 'a Centro Studi sul Federalismo, Moncalieri, Italy', 'https://www.tandfonline.com/author/Iozzo%2C+Alfonso'), ('Fabio Masini', 'b Political Sciences, Roma Tre University, Roma, Italy', 'https://www.tandfonline.com/author/Masini%2C+Fabio')]",60,67,8,22 Jun 2020,04 Aug 2020,18 Aug 2020,329,1,0
23,S1,6,Article,Articles,Cause for concerns: gender inequality in experiencing the COVID-19 lockdown in Germany,"['Corona', 'cognitive labor', 'pandemic', 'gender', 'Germany', 'topic models']",3,"[('Christian S. Czymara', 'Goethe-Universitat Frankfurt am Main, Sociology, Frankfurt am Main, Germany', 'https://www.tandfonline.com/author/Czymara%2C+Christian+S'), ('Alexander Langenkamp', 'Goethe-Universitat Frankfurt am Main, Sociology, Frankfurt am Main, Germany', 'https://www.tandfonline.com/author/Langenkamp%2C+Alexander'), ('Tomás Cano', 'Goethe-Universitat Frankfurt am Main, Sociology, Frankfurt am Main, Germany', 'https://www.tandfonline.com/author/Cano%2C+Tom%C3%A1s')]",68,81,14,01 Jul 2020,07 Aug 2020,27 Aug 2020,"11,291",15,38
23,S1,7,Article,Articles,The pandemic and the academic mothers: present hardships and future perspectives,"['Mothers', 'academy', 'gender', 'teaching', 'research', 'competitiveness']",3,"[('Alessandra Minello', 'a Department of Statistics, Computer Science, Applications “G. Parenti” (DiSIA), University of Florence, Firenze, Italy', 'https://www.tandfonline.com/author/Minello%2C+Alessandra'), ('Sara Martucci', 'b Mercy College, Dobbs Ferry, USA', 'https://www.tandfonline.com/author/Martucci%2C+Sara'), ('Lidia K. C. Manzo', 'c University of Milan, Milano, Italy', 'https://www.tandfonline.com/author/Manzo%2C+Lidia+K+C')]",82,94,13,,,28 Aug 2020,"5,011",6,32
